phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-05-08 02:24:31,114.8,2026/05/08 02:24:31.660,NVIDIA GeForce RTX 3080,0,41,37.33,210,405,1306,10240,30,
idle,2026-05-08 02:24:33,116.89,2026/05/08 02:24:33.739,NVIDIA GeForce RTX 3080,2,41,36.98,210,405,1306,10240,30,
idle,2026-05-08 02:24:35,118.96,2026/05/08 02:24:35.811,NVIDIA GeForce RTX 3080,0,41,37.26,210,405,1306,10240,30,
idle,2026-05-08 02:24:37,121.04,2026/05/08 02:24:37.902,NVIDIA GeForce RTX 3080,0,41,37.38,210,405,1306,10240,30,
idle,2026-05-08 02:24:40,123.13,2026/05/08 02:24:39.996,NVIDIA GeForce RTX 3080,0,41,37.35,210,405,1306,10240,30,
idle,2026-05-08 02:24:42,125.22,2026/05/08 02:24:42.074,NVIDIA GeForce RTX 3080,0,41,37.15,210,405,1306,10240,30,
idle,2026-05-08 02:24:44,127.3,2026/05/08 02:24:44.148,NVIDIA GeForce RTX 3080,0,41,37.13,210,405,1306,10240,30,
idle,2026-05-08 02:24:46,129.37,2026/05/08 02:24:46.238,NVIDIA GeForce RTX 3080,0,41,37.21,210,405,1306,10240,30,
idle,2026-05-08 02:24:48,131.46,2026/05/08 02:24:48.327,NVIDIA GeForce RTX 3080,0,41,37.13,210,405,1306,10240,30,
idle,2026-05-08 02:24:50,133.55,2026/05/08 02:24:50.418,NVIDIA GeForce RTX 3080,0,41,37.14,210,405,1306,10240,30,
idle,2026-05-08 02:24:52,135.65,2026/05/08 02:24:52.511,NVIDIA GeForce RTX 3080,0,41,37.24,210,405,1306,10240,30,
idle,2026-05-08 02:24:54,137.74,2026/05/08 02:24:54.586,NVIDIA GeForce RTX 3080,0,41,37.10,210,405,1306,10240,30,
idle,2026-05-08 02:24:56,139.81,2026/05/08 02:24:56.672,NVIDIA GeForce RTX 3080,1,41,37.02,210,405,1306,10240,30,
idle,2026-05-08 02:24:58,141.9,2026/05/08 02:24:58.764,NVIDIA GeForce RTX 3080,1,41,37.12,210,405,1306,10240,30,
idle,2026-05-08 02:25:00,143.99,2026/05/08 02:25:00.842,NVIDIA GeForce RTX 3080,0,41,36.95,210,405,1306,10240,30,
idle,2026-05-08 02:25:02,146.06,2026/05/08 02:25:02.929,NVIDIA GeForce RTX 3080,0,41,37.07,210,405,1306,10240,30,
idle,2026-05-08 02:25:05,148.16,2026/05/08 02:25:05.021,NVIDIA GeForce RTX 3080,0,41,36.96,210,405,1306,10240,30,
idle,2026-05-08 02:25:07,150.24,2026/05/08 02:25:07.110,NVIDIA GeForce RTX 3080,0,41,37.12,210,405,1306,10240,30,
idle,2026-05-08 02:25:09,152.34,2026/05/08 02:25:09.205,NVIDIA GeForce RTX 3080,0,41,36.87,210,405,1306,10240,30,
idle,2026-05-08 02:25:11,154.43,2026/05/08 02:25:11.296,NVIDIA GeForce RTX 3080,0,41,36.97,210,405,1306,10240,30,
idle,2026-05-08 02:25:13,156.52,2026/05/08 02:25:13.386,NVIDIA GeForce RTX 3080,0,41,36.83,210,405,1306,10240,30,
idle,2026-05-08 02:25:15,158.61,2026/05/08 02:25:15.465,NVIDIA GeForce RTX 3080,0,41,36.91,210,405,1306,10240,30,
idle,2026-05-08 02:25:17,160.69,2026/05/08 02:25:17.553,NVIDIA GeForce RTX 3080,0,41,36.99,210,405,1306,10240,30,
idle,2026-05-08 02:25:19,162.78,2026/05/08 02:25:19.645,NVIDIA GeForce RTX 3080,0,41,36.96,210,405,1306,10240,30,
idle,2026-05-08 02:25:21,164.87,2026/05/08 02:25:21.737,NVIDIA GeForce RTX 3080,0,41,37.04,210,405,1306,10240,30,
idle,2026-05-08 02:25:23,166.96,2026/05/08 02:25:23.827,NVIDIA GeForce RTX 3080,3,41,36.95,210,405,1306,10240,30,
idle,2026-05-08 02:25:25,169.05,2026/05/08 02:25:25.917,NVIDIA GeForce RTX 3080,0,41,36.87,210,405,1306,10240,30,
