phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-04-28 18:23:51,245.18,2026/04/28 18:23:51.685,NVIDIA GeForce RTX 3080,0,40,34.64,210,405,1443,10240,30,
idle,2026-04-28 18:23:53,247.32,2026/04/28 18:23:53.809,NVIDIA GeForce RTX 3080,0,40,34.65,210,405,1443,10240,30,
idle,2026-04-28 18:23:55,249.45,2026/04/28 18:23:55.948,NVIDIA GeForce RTX 3080,0,40,34.58,210,405,1443,10240,30,
idle,2026-04-28 18:23:58,251.58,2026/04/28 18:23:58.085,NVIDIA GeForce RTX 3080,0,40,34.50,210,405,1443,10240,30,
idle,2026-04-28 18:24:00,253.73,2026/04/28 18:24:00.238,NVIDIA GeForce RTX 3080,3,40,34.79,210,405,1443,10240,30,
idle,2026-04-28 18:24:02,255.87,2026/04/28 18:24:02.376,NVIDIA GeForce RTX 3080,0,40,34.70,210,405,1443,10240,30,
idle,2026-04-28 18:24:04,258.01,2026/04/28 18:24:04.499,NVIDIA GeForce RTX 3080,0,40,34.83,210,405,1443,10240,30,
idle,2026-04-28 18:24:06,260.14,2026/04/28 18:24:06.622,NVIDIA GeForce RTX 3080,0,40,34.81,210,405,1443,10240,30,
idle,2026-04-28 18:24:08,262.26,2026/04/28 18:24:08.747,NVIDIA GeForce RTX 3080,0,40,34.86,210,405,1443,10240,30,
idle,2026-04-28 18:24:10,264.38,2026/04/28 18:24:10.887,NVIDIA GeForce RTX 3080,0,40,34.81,210,405,1443,10240,30,
idle,2026-04-28 18:24:13,266.52,2026/04/28 18:24:13.011,NVIDIA GeForce RTX 3080,0,40,34.83,210,405,1443,10240,30,
idle,2026-04-28 18:24:15,268.65,2026/04/28 18:24:15.133,NVIDIA GeForce RTX 3080,2,40,34.52,210,405,1443,10240,30,
idle,2026-04-28 18:24:17,270.77,2026/04/28 18:24:17.272,NVIDIA GeForce RTX 3080,0,40,34.75,210,405,1443,10240,30,
idle,2026-04-28 18:24:19,272.91,2026/04/28 18:24:19.412,NVIDIA GeForce RTX 3080,0,40,34.82,210,405,1443,10240,30,
idle,2026-04-28 18:24:21,275.05,2026/04/28 18:24:21.551,NVIDIA GeForce RTX 3080,0,40,34.77,210,405,1443,10240,30,
idle,2026-04-28 18:24:23,277.18,2026/04/28 18:24:23.688,NVIDIA GeForce RTX 3080,0,40,34.95,210,405,1443,10240,30,
idle,2026-04-28 18:24:25,279.32,2026/04/28 18:24:25.825,NVIDIA GeForce RTX 3080,0,40,34.85,210,405,1443,10240,30,
idle,2026-04-28 18:24:27,281.46,2026/04/28 18:24:27.962,NVIDIA GeForce RTX 3080,0,40,34.69,210,405,1443,10240,30,
idle,2026-04-28 18:24:30,283.6,2026/04/28 18:24:30.102,NVIDIA GeForce RTX 3080,3,40,34.81,210,405,1443,10240,30,
idle,2026-04-28 18:24:32,285.74,2026/04/28 18:24:32.240,NVIDIA GeForce RTX 3080,0,40,34.78,210,405,1443,10240,30,
