phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-05-09 02:18:52,234.15,2026/05/09 02:18:52.647,NVIDIA GeForce RTX 3080,1,38,36.19,210,405,1337,10240,30,
idle,2026-05-09 02:18:54,236.24,2026/05/09 02:18:54.724,NVIDIA GeForce RTX 3080,1,38,36.06,210,405,1337,10240,30,
idle,2026-05-09 02:18:56,238.31,2026/05/09 02:18:56.815,NVIDIA GeForce RTX 3080,1,38,36.15,210,405,1337,10240,30,
idle,2026-05-09 02:18:58,240.42,2026/05/09 02:18:58.919,NVIDIA GeForce RTX 3080,1,38,36.18,210,405,1337,10240,30,
idle,2026-05-09 02:19:01,242.51,2026/05/09 02:19:01.008,NVIDIA GeForce RTX 3080,0,38,36.14,210,405,1337,10240,30,
idle,2026-05-09 02:19:03,244.6,2026/05/09 02:19:03.106,NVIDIA GeForce RTX 3080,0,38,36.19,210,405,1337,10240,30,
idle,2026-05-09 02:19:05,246.69,2026/05/09 02:19:05.191,NVIDIA GeForce RTX 3080,0,38,36.21,210,405,1337,10240,30,
idle,2026-05-09 02:19:07,248.8,2026/05/09 02:19:07.298,NVIDIA GeForce RTX 3080,0,38,36.18,210,405,1337,10240,30,
idle,2026-05-09 02:19:09,250.9,2026/05/09 02:19:09.399,NVIDIA GeForce RTX 3080,0,38,36.28,210,405,1341,10240,30,
idle,2026-05-09 02:19:11,253.0,2026/05/09 02:19:11.484,NVIDIA GeForce RTX 3080,0,38,36.17,210,405,1341,10240,30,
idle,2026-05-09 02:19:13,255.08,2026/05/09 02:19:13.581,NVIDIA GeForce RTX 3080,0,38,36.24,210,405,1341,10240,30,
idle,2026-05-09 02:19:15,257.18,2026/05/09 02:19:15.684,NVIDIA GeForce RTX 3080,0,38,36.24,210,405,1341,10240,30,
idle,2026-05-09 02:19:17,259.28,2026/05/09 02:19:17.779,NVIDIA GeForce RTX 3080,0,38,36.32,210,405,1341,10240,30,
idle,2026-05-09 02:19:19,261.37,2026/05/09 02:19:19.876,NVIDIA GeForce RTX 3080,0,38,36.32,210,405,1341,10240,30,
idle,2026-05-09 02:19:21,263.46,2026/05/09 02:19:21.962,NVIDIA GeForce RTX 3080,0,38,36.21,210,405,1341,10240,30,
idle,2026-05-09 02:19:24,265.55,2026/05/09 02:19:24.054,NVIDIA GeForce RTX 3080,0,38,36.06,210,405,1341,10240,30,
idle,2026-05-09 02:19:26,267.65,2026/05/09 02:19:26.147,NVIDIA GeForce RTX 3080,0,38,36.10,210,405,1341,10240,30,
idle,2026-05-09 02:19:28,269.75,2026/05/09 02:19:28.248,NVIDIA GeForce RTX 3080,0,38,36.24,210,405,1341,10240,30,
idle,2026-05-09 02:19:30,271.83,2026/05/09 02:19:30.318,NVIDIA GeForce RTX 3080,3,38,36.01,210,405,1341,10240,30,
idle,2026-05-09 02:19:32,273.94,2026/05/09 02:19:32.439,NVIDIA GeForce RTX 3080,0,38,36.02,210,405,1341,10240,30,
idle,2026-05-09 02:19:34,276.04,2026/05/09 02:19:34.521,NVIDIA GeForce RTX 3080,0,38,36.08,210,405,1341,10240,30,
idle,2026-05-09 02:19:36,278.11,2026/05/09 02:19:36.607,NVIDIA GeForce RTX 3080,3,38,36.28,210,405,1341,10240,30,
